voters_number,p_005,p_001
1511,0.025810721376571807,0.1317008603573792
1512,0.023809523809523808,0.12962962962962962
1513,0.025776602775941838,0.13152676801057503
1514,0.02509907529722589,0.130779392338177
1515,0.0231023102310231,0.12871287128712872
1516,0.023746701846965697,0.12928759894459102
1517,0.025708635464733027,0.13117996044825314
1518,0.025032938076416336,0.13043478260869565
1519,0.025674786043449638,0.13100724160631994
1520,0.013157894736842105,0.11842105263157894
1521,0.02564102564102564,0.13083497698882315
1522,0.024967148488830485,0.13009198423127463
1523,0.025607353906762966,0.13066316480630336
1524,0.023622047244094488,0.12860892388451445
1525,0.022950819672131147,0.11475409836065574
1526,0.02490170380078637,0.12975098296199214
1527,0.025540275049115914,0.13032089063523247
1528,0.02356020942408377,0.12827225130890052
1529,0.025506867233485938,0.1301504251144539
1530,0.0196078431372549,0.12418300653594772
1531,0.025473546701502287,0.12998040496407576
1532,0.02349869451697128,0.1279373368146214
1533,0.025440313111545987,0.12981082844096542
1534,0.024771838331160364,0.1290743155149935
1535,0.02280130293159609,0.1270358306188925
1536,0.0234375,0.12760416666666666
1537,0.025374105400130124,0.12947299934938192
1538,0.0247074122236671,0.12873862158647595
1539,0.025341130604288498,0.12930474333983105
1540,0.012987012987012988,0.11688311688311688
1541,0.025308241401687217,0.1291369240752758
1542,0.02464332036316472,0.12840466926070038
1543,0.025275437459494492,0.1289695398574206
1544,0.023316062176165803,0.12694300518134716
1545,0.022653721682847898,0.1262135922330097
1546,0.02457956015523933,0.12807244501940493
1547,0.025210084033613446,0.1286360698125404
1548,0.023255813953488372,0.12661498708010335
1549,0.025177533892834086,0.12846998063266624
1550,0.01935483870967742,0.0967741935483871
1551,0.025145067698259187,0.1283043197936815
1552,0.023195876288659795,0.12628865979381443
1553,0.025112685125563427,0.12813908564069543
1554,0.02445302445302445,0.1274131274131274
1555,0.022508038585209004,0.12540192926045016
1556,0.02313624678663239,0.12596401028277635
1557,0.025048169556840076,0.12780989081567115
1558,0.024390243902439025,0.12708600770218229
1559,0.025016035920461834,0.1276459268762027
1560,0.01282051282051282,0.11538461538461539
1561,0.024983984625240232,0.12748238308776424
1562,0.024327784891165175,0.1267605633802817
1563,0.02495201535508637,0.127319257837492
1564,0.023017902813299233,0.12531969309462915
1565,0.022364217252396165,0.12460063897763578
1566,0.024265644955300127,0.12643678160919541
1567,0.02488832163369496,0.12699425654116145
1568,0.02295918367346939,0.125
1569,0.0248565965583174,0.1268323773103888
1570,0.01910828025477707,0.12101910828025478
1571,0.024824952259707194,0.12667091024824953
1572,0.022900763358778626,0.12468193384223919
1573,0.024793388429752067,0.12650985378258106
1574,0.0241423125794155,0.12579415501905972
1575,0.022222222222222223,0.1111111111111111
1576,0.02284263959390863,0.12436548223350254
1577,0.024730500951173115,0.12618896639188332
1578,0.024081115335868188,0.12547528517110265
1579,0.024699176694110196,0.1260291323622546
1580,0.012658227848101266,0.11392405063291139
1581,0.024667931688804556,0.12586970271979758
1582,0.02402022756005057,0.12515802781289506
1583,0.024636765634870498,0.12571067593177512
1584,0.022727272727272728,0.12373737373737374
1585,0.022082018927444796,0.12302839116719243
1586,0.02395964691046658,0.12484237074401008
1587,0.024574669187145556,0.12539382482671707
1588,0.022670025188916875,0.12342569269521411
1589,0.024543738200125866,0.1252359974826935
1590,0.018867924528301886,0.11949685534591195
1591,0.02451288497800126,0.12507856693903205
1592,0.022613065326633167,0.12311557788944724
1593,0.02448210922787194,0.12492153170119272
1594,0.02383939774153074,0.12421580928481807
1595,0.0219435736677116,0.12225705329153605
1596,0.022556390977443608,0.12280701754385964
1597,0.024420788979336257,0.12460864120225423
1598,0.023779724655819776,0.12390488110137672
1599,0.024390243902439025,0.12445278298936835
1600,0.0125,0.0625
1601,0.024359775140537165,0.12429731417863835
1602,0.02372034956304619,0.12359550561797752
1603,0.024329382407985028,0.12414223331253899
1604,0.022443890274314215,0.12219451371571072
1605,0.021806853582554516,0.12149532710280374
1606,0.023661270236612703,0.1232876712328767
1607,0.024268823895457373,0.1238332296204107
1608,0.022388059701492536,0.12189054726368159
1609,0.024238657551274082,0.12367930391547545
1610,0.018633540372670808,0.11801242236024845
1611,0.024208566108007448,0.12352576039726877
1612,0.022332506203473945,0.12158808933002481
1613,0.02417854928704278,0.12337259764414135
1614,0.023543990086741014,0.12267657992565056
1615,0.021671826625386997,0.12074303405572756
1616,0.022277227722772276,0.12128712871287128
1617,0.02411873840445269,0.12306740878169449
1618,0.023485784919653894,0.12237330037082818
1619,0.024088943792464484,0.12291537986411365
1620,0.012345679012345678,0.1111111111111111
1621,0.024059222702035782,0.12276372609500308
1622,0.02342786683107275,0.1220715166461159
1623,0.024029574861367836,0.1226124460874923
1624,0.022167487684729065,0.1206896551724138
1625,0.021538461538461538,0.1076923076923077
1626,0.023370233702337023,0.12177121771217712
1627,0.023970497848801474,0.12231100184388445
1628,0.022113022113022112,0.12039312039312039
1629,0.02394106813996317,0.12216083486801718
1630,0.018404907975460124,0.1165644171779141
1631,0.023911710606989576,0.1220110361741263
1632,0.022058823529411766,0.12009803921568628
1633,0.023882424984690752,0.12186160440906307
1634,0.023255813953488372,0.1211750305997552
1635,0.021406727828746176,0.11926605504587157
1636,0.022004889975550123,0.1198044009779951
1637,0.023824068417837508,0.12156383628588882
1638,0.0231990231990232,0.12087912087912088
1639,0.023794996949359364,0.12141549725442342
1640,0.012195121951219513,0.10975609756097561
1641,0.02376599634369287,0.12126751980499695
1642,0.023142509135200974,0.12058465286236297
1643,0.023737066342057214,0.12111990261716372
1644,0.021897810218978103,0.1192214111922141
1645,0.02127659574468085,0.11854103343465046
1646,0.023086269744835967,0.12029161603888214
1647,0.023679417122040074,0.12082574377656345
1648,0.021844660194174758,0.11893203883495146
1649,0.023650697392359005,0.12067919951485749
1650,0.01818181818181818,0.09090909090909091
1651,0.023622047244094488,0.12053301029678982
1652,0.021791767554479417,0.11864406779661017
1653,0.023593466424682397,0.12038717483363581
1654,0.022974607013301087,0.11970979443772672
1655,0.021148036253776436,0.11782477341389729
1656,0.021739130434782608,0.11835748792270531
1657,0.023536511768255886,0.12009656004828002
1658,0.022919179734620022,0.11942098914354644
1659,0.023508137432188065,0.11995177817962628
1660,0.012048192771084338,0.10843373493975904
1661,0.023479831426851294,0.11980734497290789
1662,0.02286401925391095,0.11913357400722022
1663,0.02345159350571257,0.11966325917017438
1664,0.021634615384615384,0.11778846153846154
1665,0.021021021021021023,0.11711711711711711
1666,0.022809123649459785,0.11884753901560624
1667,0.023395320935812838,0.11937612477504499
1668,0.02158273381294964,0.11750599520383694
1669,0.023367285799880167,0.11923307369682444
1670,0.017964071856287425,0.11377245508982035
1671,0.02333931777378815,0.11909036505086774
1672,0.0215311004784689,0.11722488038277512
1673,0.023311416616855946,0.11894799760908548
1674,0.022700119474313024,0.11827956989247312
1675,0.020895522388059702,0.1044776119402985
1676,0.021479713603818614,0.11694510739856802
1677,0.023255813953488372,0.11866428145497913
1678,0.02264600715137068,0.11799761620977355
1679,0.023228111971411555,0.11852293031566409
1680,0.011904761904761904,0.10714285714285714
1681,0.023200475907198096,0.11838191552647234
1682,0.022592152199762187,0.11771700356718193
1683,0.023172905525846704,0.11824123588829472
1684,0.021377672209026127,0.1163895486935867
1685,0.020771513353115726,0.11572700296735905
1686,0.022538552787663108,0.11743772241992882
1687,0.023117960877296978,0.11796087729697688
1688,0.02132701421800948,0.11611374407582939
1689,0.023090586145648313,0.11782119597394908
1690,0.01775147928994083,0.11242603550295859
1691,0.023063276167947958,0.11768184506209343
1692,0.02127659574468085,0.11583924349881797
1693,0.02303603071470762,0.11754282339043119
1694,0.02243211334120425,0.11688311688311688
1695,0.02064896755162242,0.11504424778761062
1696,0.02122641509433962,0.11556603773584906
1697,0.022981732469063054,0.11726576311137302
1698,0.02237926972909305,0.1166077738515901
1699,0.022954679223072396,0.11712772218952325
1700,0.011764705882352941,0.058823529411764705
1701,0.02292768959435626,0.11699000587889477
1702,0.022326674500587545,0.11633372502937721
1703,0.022900763358778626,0.11685261303581915
1704,0.02112676056338028,0.11502347417840375
1705,0.020527859237536656,0.11436950146627566
1706,0.022274325908558032,0.1160609613130129
1707,0.022847100175746926,0.11657879320445226
1708,0.02107728337236534,0.11475409836065574
1709,0.022820362785254535,0.11644236395552955
1710,0.017543859649122806,0.1111111111111111
1711,0.022793687901811806,0.1163062536528346
1712,0.02102803738317757,0.11448598130841121
1713,0.02276707530647986,0.11617046117921774
1714,0.022170361726954493,0.11551925320886815
1715,0.02040816326530612,0.11370262390670553
1716,0.02097902097902098,0.11421911421911422
1717,0.022714036109493303,0.11589982527664532
1718,0.02211874272409779,0.11525029103608847
1719,0.02268760907504363,0.1157649796393252
1720,0.011627906976744186,0.10465116279069768
1721,0.02266124346310285,0.11563044741429401
1722,0.022067363530778164,0.11498257839721254
1723,0.022634939059779455,0.1154962275101567
1724,0.02088167053364269,0.1136890951276102
1725,0.020289855072463767,0.10144927536231885
1726,0.0220162224797219,0.11471610660486674
1727,0.0225825130283729,0.11522872032426172
1728,0.020833333333333332,0.11342592592592593
1729,0.022556390977443608,0.11509543088490456
1730,0.017341040462427744,0.10982658959537572
1731,0.022530329289428077,0.11496244945118429
1732,0.020785219399538105,0.11316397228637413
1733,0.022504327755337564,0.11482977495672245
1734,0.02191464821222607,0.11418685121107267
1735,0.020172910662824207,0.11239193083573487
1736,0.020737327188940093,0.11290322580645161
1737,0.022452504317789293,0.11456534254461716
1738,0.02186421173762946,0.11392405063291139
1739,0.022426682001150087,0.1144335825186889
1740,0.011494252873563218,0.10344827586206896
1741,0.022400919012062034,0.11430212521539346
1742,0.021814006888633754,0.11366245694603903
1743,0.022375215146299483,0.11417096959265634
1744,0.020642201834862386,0.11238532110091744
1745,0.02005730659025788,0.11174785100286533
1746,0.021764032073310423,0.1134020618556701
1747,0.022323983972524327,0.113909559244419
1748,0.020594965675057208,0.11212814645308924
1749,0.022298456260720412,0.11377930245854774
1750,0.017142857142857144,0.08571428571428572
1751,0.02227298686464877,0.11364934323243861
1752,0.02054794520547945,0.11187214611872145
1753,0.022247575584711923,0.11351968054763263
1754,0.021664766248574687,0.11288483466362599
1755,0.019943019943019943,0.1111111111111111
1756,0.02050113895216401,0.11161731207289294
1757,0.0221969265793967,0.11326124075128059
1758,0.02161547212741752,0.11262798634812286
1759,0.022171688459351906,0.11313246162592382
1760,0.011363636363636364,0.10227272727272728
1761,0.022146507666098807,0.11300397501419648
1762,0.021566401816118047,0.11237230419977298
1763,0.02212138400453772,0.1128757799205899
1764,0.02040816326530612,0.1111111111111111
1765,0.019830028328611898,0.11048158640226628
1766,0.021517553793884484,0.11211778029445074
1767,0.022071307300509338,0.11262026032823995
1768,0.020361990950226245,0.11085972850678733
1769,0.022046353872244205,0.11249293386093838
1770,0.01694915254237288,0.10734463276836158
1771,0.0220214568040655,0.11236589497459062
1772,0.020316027088036117,0.11060948081264109
1773,0.021996615905245348,0.11223914269599548
1774,0.02142051860202931,0.11161217587373168
1775,0.01971830985915493,0.09859154929577464
1776,0.02027027027027027,0.11036036036036036
1777,0.021947101857062466,0.11198649409116489
1778,0.021372328458942633,0.11136107986501688
1779,0.021922428330522766,0.11186059584035975
1780,0.011235955056179775,0.10112359550561797
1781,0.021897810218978103,0.11173498034811903
1782,0.02132435465768799,0.1111111111111111
1783,0.021873247335950644,0.11160964666292765
1784,0.020179372197309416,0.10986547085201794
1785,0.0196078431372549,0.1092436974789916
1786,0.02127659574468085,0.11086226203807391
1787,0.02182428651371013,0.11135982092893117
1788,0.020134228187919462,0.10961968680089486
1789,0.021799888205701508,0.11123532699832309
1790,0.01675977653631285,0.10614525139664804
1791,0.021775544388609715,0.1111111111111111
1792,0.020089285714285716,0.109375
1793,0.021751254880089235,0.11098717233686559
1794,0.021181716833890748,0.11036789297658862
1795,0.019498607242339833,0.10863509749303621
1796,0.0200445434298441,0.1091314031180401
1797,0.021702838063439065,0.110740122426266
1798,0.021134593993325918,0.11012235817575083
1799,0.0216787103946637,0.11061700944969427
1800,0.011111111111111112,0.05555555555555555
1801,0.021654636313159357,0.110494169905608
1802,0.021087680355160933,0.10987791342952276
1803,0.021630615640599003,0.11037160288408208
1804,0.019955654101995565,0.10864745011086474
1805,0.019390581717451522,0.10803324099722991
1806,0.021040974529346623,0.10963455149501661
1807,0.02158273381294964,0.11012728278915329
1808,0.01991150442477876,0.1084070796460177
1809,0.02155887230514096,0.11000552791597568
1810,0.016574585635359115,0.10497237569060773
1811,0.02153506350082827,0.10988404196576478
1812,0.019867549668874173,0.10816777041942605
1813,0.02151130722559294,0.10976282404853833
1814,0.020948180815876516,0.10915104740904079
1815,0.01928374655647383,0.10743801652892562
1816,0.019823788546255508,0.10792951541850221
1817,0.02146395156851954,0.10952118877270225
1818,0.020902090209020903,0.10891089108910891
1819,0.021440351841671246,0.10940076965365586
1820,0.01098901098901099,0.0989010989010989
1821,0.0214168039538715,0.10928061504667765
1822,0.020856201975850714,0.10867178924259056
1823,0.021393307734503566,0.10916072408118487
1824,0.019736842105263157,0.1074561403508772
1825,0.019178082191780823,0.0958904109589041
1826,0.0208105147864184,0.10843373493975904
1827,0.021346469622331693,0.10892172961138478
1828,0.019693654266958426,0.10722100656455143
1829,0.021323127392017496,0.10880262438490979
1830,0.01639344262295082,0.10382513661202186
1831,0.0212998361551065,0.10868377935554342
1832,0.019650655021834062,0.10698689956331878
1833,0.02127659574468085,0.10856519367157665
1834,0.020719738276990186,0.1079607415485278
1835,0.01907356948228883,0.10626702997275204
1836,0.0196078431372549,0.10675381263616558
1837,0.021230266739248774,0.10832879695155144
1838,0.020674646354733407,0.10772578890097932
1839,0.021207177814029365,0.10821098423056008
1840,0.010869565217391304,0.09782608695652174
1841,0.021184139054861488,0.10809342748506247
1842,0.02062975027144408,0.10749185667752444
1843,0.021161150298426478,0.1079761258817146
1844,0.019522776572668113,0.10629067245119306
1845,0.018970189701897018,0.10569105691056911
1846,0.020585048754062838,0.10725893824485373
1847,0.021115322144017325,0.10774228478613969
1848,0.01948051948051948,0.10606060606060606
1849,0.021092482422931314,0.10762574364521363
1850,0.016216216216216217,0.08108108108108109
1851,0.02106969205834684,0.10750945434900054
1852,0.019438444924406047,0.10583153347732181
1853,0.021046950890447922,0.10739341608202914
1854,0.020496224379719527,0.10679611650485436
1855,0.018867924528301886,0.10512129380053908
1856,0.01939655172413793,0.10560344827586207
1857,0.0210016155088853,0.10716208939149165
1858,0.02045209903121636,0.10656620021528525
1859,0.02097902097902098,0.10704679935449166
1860,0.010752688172043012,0.0967741935483871
1861,0.02095647501343364,0.10693175711982805
1862,0.02040816326530612,0.10633727175080558
1863,0.020933977455716585,0.10681696188942566
1864,0.019313304721030045,0.10515021459227468
1865,0.01876675603217158,0.10455764075067024
1866,0.020364415862808145,0.10610932475884244
1867,0.02088912694161757,0.10658810926620246
1868,0.019271948608137045,0.10492505353319058
1869,0.02086677367576244,0.10647405029427501
1870,0.016042780748663103,0.10160427807486631
1871,0.02084446819882416,0.10636023516835917
1872,0.019230769230769232,0.1047008547008547
1873,0.020822210357714897,0.10624666310731447
1874,0.020277481323372464,0.1056563500533618
1875,0.018666666666666668,0.09333333333333334
1876,0.019189765458422176,0.1044776119402985
1877,0.02077783697389451,0.10602024507192329
1878,0.02023429179978701,0.10543130990415335
1879,0.020755721128259713,0.1059073975518893
1880,0.010638297872340425,0.09574468085106383
1881,0.02073365231259968,0.10579479000531632
1882,0.020191285866099893,0.10520722635494155
1883,0.020711630377057887,0.10568242166755178
1884,0.01910828025477707,0.1040339702760085
1885,0.01856763925729443,0.10344827586206896
1886,0.02014846235418876,0.10498409331919406
1887,0.02066772655007949,0.10545839957604664
1888,0.019067796610169493,0.1038135593220339
1889,0.020645844362096346,0.10534674430915829
1890,0.015873015873015872,0.10052910052910052
1891,0.020624008461131677,0.10523532522474881
1892,0.019027484143763214,0.10359408033826638
1893,0.020602218700475437,0.10512414157422081
1894,0.02006335797254488,0.10454065469904963
1895,0.018469656992084433,0.10290237467018469
1896,0.0189873417721519,0.10337552742616034
1897,0.02055877701634159,0.10490247759620454
1898,0.020021074815595362,0.10432033719704953
1899,0.020537124802527645,0.10479199578725645
1900,0.010526315789473684,0.05263157894736842
1901,0.020515518148342977,0.10468174644923724
1902,0.019978969505783387,0.10410094637223975
1903,0.020493956910141883,0.1045717288491855
1904,0.018907563025210083,0.10294117647058823
1905,0.01837270341207349,0.10236220472440945
1906,0.01993704092339979,0.10388247639034627
1907,0.02045097011012061,0.10435238594651285
1908,0.018867924528301886,0.10272536687631027
1909,0.020429544264012573,0.10424305919329492
1910,0.015706806282722512,0.09947643979057591
1911,0.02040816326530612,0.10413396127681843
1912,0.01882845188284519,0.10251046025104603
1913,0.020386826973340304,0.10402509147935181
1914,0.019853709508881923,0.10344827586206896
1915,0.018276762402088774,0.10182767624020887
1916,0.018789144050104383,0.1022964509394572
1917,0.02034428794992175,0.10380803338549817
1918,0.01981230448383733,0.1032325338894682
1919,0.020323084940072955,0.10369984366857739
1920,0.010416666666666666,0.09375
1921,0.02030192608016658,0.10359187922956793
1922,0.019771071800208116,0.10301768990634755
1923,0.0202808112324493,0.10348413936557463
1924,0.018711018711018712,0.10187110187110188
1925,0.01818181818181818,0.09090909090909091
1926,0.01973001038421599,0.102803738317757
1927,0.020238713025428127,0.10326933056564608
1928,0.01867219917012448,0.1016597510373444
1929,0.02021772939346812,0.10316226023846553
1930,0.015544041450777202,0.09844559585492228
1931,0.02019678922837908,0.10305541170378042
1932,0.018633540372670808,0.10144927536231885
1933,0.02017589239524056,0.10294878427315055
1934,0.01964839710444674,0.10237849017580145
1935,0.01808785529715762,0.10077519379844961
1936,0.01859504132231405,0.1012396694214876
1937,0.020134228187919462,0.10273618998451213
1938,0.0196078431372549,0.1021671826625387
1939,0.020113460546673543,0.10263022176379577
1940,0.010309278350515464,0.09278350515463918
1941,0.02009273570324575,0.10252447192168986
1942,0.01956745623069001,0.101956745623069
1943,0.02007205352547607,0.10241893978383942
1944,0.018518518518518517,0.10082304526748971
1945,0.017994858611825194,0.10025706940874037
1946,0.019527235354573486,0.10174717368961973
1947,0.020030816640986132,0.10220852593733949
1948,0.018480492813141684,0.10061601642710473
1949,0.020010261672652643,0.10210364289379169
1950,0.015384615384615385,0.07692307692307693
1951,0.01998974884674526,0.10199897488467452
1952,0.018442622950819672,0.10040983606557377
1953,0.019969278033794162,0.10189452124935997
1954,0.019447287615148412,0.10133060388945753
1955,0.017902813299232736,0.09974424552429667
1956,0.018404907975460124,0.10020449897750511
1957,0.01992846193152785,0.10168625447112928
1958,0.01940755873340143,0.10112359550561797
1959,0.019908116385911178,0.10158244002041858
1960,0.01020408163265306,0.09183673469387756
1961,0.01988781234064253,0.10147883732789394
1962,0.019367991845056064,0.10091743119266056
1963,0.019867549668874173,0.10137544574630668
1964,0.018329938900203666,0.09979633401221996
1965,0.017811704834605598,0.09923664122137404
1966,0.019328585961342827,0.10071210579857579
1967,0.019827147941026944,0.10116929334011185
1968,0.018292682926829267,0.09959349593495935
1969,0.019807008633824275,0.101066531234129
1970,0.015228426395939087,0.09644670050761421
1971,0.0197869101978691,0.10096397767630644
1972,0.018255578093306288,0.09939148073022312
1973,0.019766852508869743,0.1008616320324379
1974,0.019250253292806486,0.10030395136778116
1975,0.017721518987341773,0.08860759493670886
1976,0.018218623481781375,0.09919028340080972
1977,0.019726858877086494,0.10065756196256954
1978,0.019211324570273004,0.10010111223458039
1979,0.019706922688226377,0.10055583628094998
1980,0.010101010101010102,0.09090909090909091
1981,0.019687026754164564,0.10045431600201918
1982,0.01917255297679112,0.09989909182643794
1983,0.019667170953101363,0.10035300050428643
1984,0.018145161290322582,0.09879032258064516
1985,0.017632241813602016,0.0982367758186398
1986,0.019133937562940583,0.09969788519637462
1987,0.019627579265223957,0.10015098137896326
1988,0.018108651911468814,0.09859154929577464
1989,0.0196078431372549,0.10005027652086476
1990,0.01507537688442211,0.09547738693467336
1991,0.019588146659969864,0.09994977398292315
1992,0.018072289156626505,0.09839357429718876
1993,0.019568489713998997,0.09984947315604616
1994,0.01905717151454363,0.09929789368104312
1995,0.017543859649122806,0.09774436090225563
1996,0.018036072144288578,0.09819639278557114
1997,0.019529293940911366,0.09964947421131698
1998,0.01901901901901902,0.0990990990990991
1999,0.01950975487743872,0.09954977488744372
2000,0.01,0.05
2001,0.019490254872563718,0.09945027486256872
2002,0.01898101898101898,0.0989010989010989
2003,0.019470793809286072,0.09935097353969047
2004,0.017964071856287425,0.09780439121756487
2005,0.017456359102244388,0.09725685785536159
2006,0.018943170488534396,0.09870388833499502
2007,0.01943198804185351,0.09915296462381665
2008,0.017928286852589643,0.09760956175298804
2009,0.019412643106022896,0.09905425584868094
2010,0.014925373134328358,0.0945273631840796
2011,0.019393336648433616,0.0989557434112382
2012,0.017892644135188866,0.09741550695825049
2013,0.019374068554396422,0.09885742672627919
2014,0.018867924528301886,0.09831181727904667
2015,0.017369727047146403,0.0967741935483871
2016,0.017857142857142856,0.09722222222222222
2017,0.019335647000495785,0.09866137828458106
2018,0.018830525272547076,0.0981169474727453
2019,0.019316493313521546,0.09856364536899455
2020,0.009900990099009901,0.0891089108910891
2021,0.01929737753587333,0.09846610588817417
2022,0.018793273986152326,0.09792284866468842
2023,0.019278299555116164,0.09836875926841325
2024,0.017786561264822136,0.09683794466403162
2025,0.01728395061728395,0.08641975308641975
2026,0.018756169792694965,0.09772951628825272
2027,0.019240256536753823,0.09817464232856438
2028,0.01775147928994083,0.09664694280078895
2029,0.019221291276490884,0.09807787087235091
2030,0.014778325123152709,0.09359605911330049
2031,0.019202363367799114,0.09798129000492369
2032,0.017716535433070866,0.09645669291338582
2033,0.019183472700442697,0.09788489916379735
2034,0.018682399213372666,0.09734513274336283
2035,0.0171990171990172,0.09582309582309582
2036,0.01768172888015717,0.0962671905697446
2037,0.01914580265095729,0.0976926853215513
2038,0.018645731108930325,0.0971540726202159
2039,0.019127023050514957,0.09759686120647376
2040,0.00980392156862745,0.08823529411764706
2041,0.01910828025477707,0.09750122488975992
2042,0.01860920666013712,0.0969637610186092
2043,0.01908957415565345,0.09740577581987274
2044,0.01761252446183953,0.0958904109589041
2045,0.017114914425427872,0.09535452322738386
2046,0.01857282502443793,0.0967741935483871
2047,0.019052271617000488,0.09721543722520762
2048,0.017578125,0.095703125
2049,0.01903367496339678,0.09712054660810152
2050,0.014634146341463415,0.07317073170731707
2051,0.01901511457825451,0.09702584105314481
2052,0.017543859649122806,0.09551656920077972
2053,0.018996590355577204,0.09693132001948368
2054,0.018500486854917234,0.09639727361246349
2055,0.0170316301703163,0.0948905109489051
2056,0.017509727626459144,0.09533073929961089
2057,0.018959649975692758,0.09674282936315022
2058,0.0184645286686103,0.09620991253644315
2059,0.01894123360854784,0.09664885866925692
2060,0.009708737864077669,0.08737864077669903
2061,0.018922852983988356,0.096555070354197
2062,0.01842870999030068,0.09602327837051407
2063,0.018904507998061076,0.09646146388754241
2064,0.01744186046511628,0.09496124031007752
2065,0.01694915254237288,0.09443099273607748
2066,0.018393030009680542,0.09583736689254599
2067,0.018867924528301886,0.09627479438800193
2068,0.017408123791102514,0.09477756286266925
2069,0.018849685838569358,0.09618173030449492
2070,0.014492753623188406,0.09178743961352658
2071,0.01883148237566393,0.09608884596813133
2072,0.017374517374517374,0.0945945945945946
2073,0.01881331403762663,0.09599614085865894
2074,0.01832208293153327,0.09546769527483125
2075,0.016867469879518072,0.08433734939759036
2076,0.017341040462427744,0.09441233140655106
2077,0.018777082330284064,0.09581126624939817
2078,0.01828681424446583,0.09528392685274302
2079,0.01875901875901876,0.09571909571909572
2080,0.009615384615384616,0.08653846153846154
2081,0.01874098990869774,0.0956271023546372
2082,0.01825168107588857,0.09510086455331412
2083,0.01872299567930869,0.09553528564570331
2084,0.01727447216890595,0.09404990403071017
2085,0.016786570743405275,0.09352517985611511
2086,0.01821668264621285,0.09491850431447747
2087,0.018687110685194058,0.09535218016291327
2088,0.017241379310344827,0.09386973180076628
2089,0.018669219722355194,0.09526089037817137
2090,0.014354066985645933,0.09090909090909091
2091,0.018651362984218076,0.09516977522716404
2092,0.017208413001912046,0.09369024856596558
2093,0.018633540372670808,0.09507883420926899
2094,0.018147086914995225,0.09455587392550144
2095,0.016706443914081145,0.09307875894988067
2096,0.01717557251908397,0.09351145038167939
2097,0.01859799713876967,0.09489747257987602
2098,0.01811248808388942,0.09437559580552908
2099,0.018580276322058123,0.09480705097665555
2100,0.009523809523809525,0.047619047619047616
2101,0.018562589243217516,0.09471680152308425
2102,0.01807802093244529,0.09419600380589914
2103,0.018544935805991442,0.09462672372800761
2104,0.017110266159695818,0.09315589353612168
2105,0.0166270783847981,0.09263657957244656
2106,0.018043684710351376,0.09401709401709402
2107,0.018509729473184623,0.09444708115804461
2108,0.017077798861480076,0.09297912713472485
2109,0.01849217638691323,0.09435751541014699
2110,0.014218009478672985,0.09004739336492891
2111,0.018474656560871626,0.09426811937470393
2112,0.017045454545454544,0.0928030303030303
2113,0.018457169900615238,0.09417889256980597
2114,0.017975402081362345,0.09366130558183539
2115,0.016548463356973995,0.09219858156028368
2116,0.017013232514177693,0.09262759924385633
2117,0.018422295701464336,0.09400094473311289
2118,0.01794145420207743,0.09348441926345609
2119,0.018404907975460124,0.09391222274657858
2120,0.009433962264150943,0.08490566037735849
2121,0.018387553041018388,0.09382366808109383
2122,0.017907634307257305,0.09330819981149858
2123,0.018370230805463968,0.09373528026377767
2124,0.01694915254237288,0.09227871939736347
2125,0.01647058823529412,0.08235294117647059
2126,0.017873941674506115,0.09313264346190028
2127,0.018335684062059238,0.09355900329102021
2128,0.016917293233082706,0.09210526315789473
2129,0.018318459370596524,0.09347111319868483
2130,0.014084507042253521,0.0892018779342723
2131,0.018301267010793053,0.09338338808071328
2132,0.016885553470919325,0.09193245778611632
2133,0.01828410689170183,0.09329582747304266
2134,0.01780693533270853,0.09278350515463918
2135,0.01639344262295082,0.09133489461358314
2136,0.016853932584269662,0.09176029962546817
2137,0.018249883013570427,0.09312119794103883
2138,0.01777362020579981,0.09260991580916744
2139,0.0182328190743338,0.09303412809724171
2140,0.009345794392523364,0.08411214953271028
2141,0.01821578701541336,0.0929472209248015
2142,0.017740429505135387,0.09243697478991597
2143,0.018198786747550162,0.09286047596826878
2144,0.016791044776119403,0.0914179104477612
2145,0.016317016317016316,0.09090909090909091
2146,0.017707362534948742,0.09226467847157502
2147,0.018164881229622728,0.09268747088961342
2148,0.01675977653631285,0.09124767225325885
2149,0.01814797580269893,0.09260120986505352
2150,0.013953488372093023,0.06976744186046512
2151,0.01813110181311018,0.09251510925151092
2152,0.016728624535315983,0.09107806691449814
2153,0.018114259173246633,0.09242916860195077
2154,0.017641597028783658,0.09192200557103064
2155,0.016241299303944315,0.09048723897911833
2156,0.016697588126159554,0.09090909090909091
2157,0.01808066759388039,0.09225776541492814
2158,0.017608897126969416,0.0917516218721038
2159,0.018063918480778138,0.0921723019916628
2160,0.009259259259259259,0.08333333333333333
2161,0.018047200370198982,0.0920869967607589
2162,0.01757631822386679,0.09158186864014801
2163,0.018030513176144243,0.09200184928340269
2164,0.0166358595194085,0.09057301293900184
2165,0.016166281755196306,0.09006928406466513
2166,0.017543859649122806,0.09141274238227147
2167,0.01799723119520074,0.09183202584217813
2168,0.016605166051660517,0.09040590405904059
2169,0.017980636237897647,0.09174734900875979
2170,0.013824884792626729,0.08755760368663594
2171,0.017964071856287425,0.0916628281897743
2172,0.016574585635359115,0.09023941068139964
2173,0.017947537965945698,0.09157846295444086
2174,0.017479300827966882,0.09107635694572216
2175,0.016091954022988506,0.08045977011494253
2176,0.016544117647058824,0.0900735294117647
2177,0.017914561322921452,0.09141019751952228
2178,0.017447199265381085,0.09090909090909091
